"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
233,"i4213cab","Cable modem","i992b","count",107,"HRV","Croatia","163148",2018,"Incl. docsis 3.0.","HAKOM","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",107,"HRV","Croatia","769906",2018,"Incl. FTTC (25325).","HAKOM","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",107,"HRV","Croatia","3976",2018,"Leased lines","HAKOM","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",107,"HRV","Croatia","63731",2018,"","HAKOM","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11630,"i271s","Satellite broadband","i992b","count",107,"HRV","Croatia","53",2018,"","HAKOM","Refers to the number of satellite Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",107,"HRV","Croatia","126777",2018,"","HAKOM","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",107,"HRV","Croatia","3.02545e+006",2018,"","HAKOM","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",107,"HRV","Croatia","276908",2018,"","HAKOM","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",107,"HRV","Croatia","2.01557e+006",2018,"","HAKOM","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",107,"HRV","Croatia","492303",2018,"","HAKOM","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",107,"HRV","Croatia","246722",2018,"","HAKOM","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",107,"HRV","Croatia","85379",2018,"","HAKOM","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
233,"i4213cab","Cable modem","i992b","count",76,"EST","Estonia","98251",2018,"","Estonian Technical Regulatory Authority","Refers to the number of Internet subscriptions using a cable modem service to access the Internet, at downstream speeds greater than, or equal to, 256 kbit/s. Cable modem is a modem attached to a cable television network"
235,"i4213dsl","DSL ","i992b","count",76,"EST","Estonia","127649",2018,"","Estonian Technical Regulatory Authority","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
240,"i4213ob","Other fixed broadband","i992b","count",76,"EST","Estonia","3643",2018,"","Estonian Technical Regulatory Authority","Refers to Internet subscriptions using other fixedbroadband technologies to access the Internet (other than DSL, cable modem, and fibre), at downstream speeds equal to, or greater than, 256 kbit/s"
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",76,"EST","Estonia","161877",2018,"","Estonian Technical Regulatory Authority","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",76,"EST","Estonia","30309",2018,"","Estonian Technical Regulatory Authority","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11633,"i271mb_active","Data and voice mobile-broadband subscriptions","i271mw","count",76,"EST","Estonia","1.15394e+006",2018,"","Estonian Technical Regulatory Authority","Refers to subscriptions to mobile-broadband services that allow access to the open Internet via HTTP and in which data services are contracted together with voice services (mobile voice and data plans) or as an add-on package to a voice plan. These are typically smartphone based subscriptions with voice and data services used in the same terminal"
11634,"i271md","Data-only mobile-broadband subscriptions","i271mw","count",76,"EST","Estonia","786987",2018,"","Estonian Technical Regulatory Authority","Refers to subscriptions to mobile broadband services that allow access to the open Internet and that do not include voice services, i.e., subscriptions that offer mobile broadband as a stand-alone service, such as mobile-broadband subscriptions for datacards, USB modem/dongle and tablets or any computer based device"
21551,"i271mwa","Active subscriptions to LTE/WiMAX mobile-broadband networks","i271mw","count",76,"EST","Estonia","1.13376e+006",2018,"","Estonian Technical Regulatory Authority","Refers to subscriptions that have generated Internet traffic in the last 90 days in LTE/mobile WiMAX and other advanced mobile-broadband networks, such as LTE-Advanced and Wireless MAN"
28035,"i4213_10to30","10 Mbit/s to less than 30 Mbit/s","i992b","count",76,"EST","Estonia","165276",2018,"","Estonian Technical Regulatory Authority","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 10 Mbit/s and less than 30 Mbit/s"
28036,"i4213_30to100","30 Mbit/s to less than 100 Mbit/s","i992b","count",76,"EST","Estonia","144146",2018,"","Estonian Technical Regulatory Authority","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 30 Mbit/s and less than 100 Mbit/s"
28037,"i4213_G100","Equal to or above 100 Mbit/s","i992b","count",76,"EST","Estonia","66112",2018,"","Estonian Technical Regulatory Authority","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 100 Mbit/s"
194,"i271pop","At least 2G",,"%",291,"FRO","Faroe Islands","100",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to the percentage of inhabitants within range of a mobile-cellular signal, irrespective of whether or not they are subscribers or users"
19257,"i4213tfbb","Fixed-broadband subscriptions","i992b","count",291,"FRO","Faroe Islands","18181",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to fixed subscriptions to high-speed access to the public Internet (a TCP/IP connection), at downstream speeds equal to, or greater than, 256 kbit/s"
235,"i4213dsl","DSL ","i992b","count",291,"FRO","Faroe Islands","17967",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to the number of Internet subscriptions using digital subscriber line (DSL) services to access the Internet, at downstream speeds greater than or equal to 256 kbit/s"
430,"i271G","At least 3G",,"%",291,"FRO","Faroe Islands","100",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to the percentage of inhabitants that are within range of at least a 3G mobile-cellular signal, irrespective of whether or not they are subscribers "
8447,"i4213ftth/b","Fibre-to-the-home/building","i992b","count",291,"FRO","Faroe Islands","77",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to the number of Internet subscriptions using fibre-to-the-home or fibre-to-the-building, at downstream speeds equal to, or greater than 256 kbit/s"
11626,"i4213_256to2","256 kbit/s to less than 2 Mbit/s","i992b","count",291,"FRO","Faroe Islands","124",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 256 kbit/s and less than 2 Mbit/s"
11627,"i4213_2to10","2 Mbit/s to less than 10 Mbit/s","i992b","count",291,"FRO","Faroe Islands","2094",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than, 2 Mbit/s and less than 10 Mbit/s"
11628,"i4213_G10","Equal to or above 10 Mbit/s","i992b","count",291,"FRO","Faroe Islands","15963",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to all fixed broadband subscriptions with advertised downstream speeds equal to, or greater than 10 Mbit/s"
11631,"i271fw","Terrestrial fixed wireless","i992b","count",291,"FRO","Faroe Islands","137",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to the number of terrestrial fixed wireless Internet subscriptions with an advertised download speed of at least 256 kbit/s"
11632,"i271mw","Active mobile-broadband subscriptions",,"count",291,"FRO","Faroe Islands","48112",2018,"","Fjarskiftiseftirlitið - National Regulator Authority - Telecoms","Refers to the sum of active handset-based and computer-based (USB/dongles) mobile-broadband subscriptions that allow access to the Internet"
