indicatorId,geoUnit,year,type,subtype,value
FOSGP.5T8.F500600700,BFA,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BFA,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BGD,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BGD,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BGD,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BGD,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BGD,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BGR,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2000,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2013,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2013,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2021,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BGR,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BGR,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BHR,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BHR,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BHR,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BHR,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BHR,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BHR,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BHR,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2021,Source,Data sources,Source: UIS Dynamic template
FOSGP.5T8.F500600700,BHR,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BHR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BIH,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2016,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2020,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2021,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2021,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2022,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BIH,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BIH,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BLR,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BLR,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BLR,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BLR,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BLR,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BLR,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BLR,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2016,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2017,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2018,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2019,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLR,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLZ,2015,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLZ,2020,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLZ,2021,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLZ,2022,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLZ,2023,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BLZ,2024,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BMU,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2017,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BMU,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BMU,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRA,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2001,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2002,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2002,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2003,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2004,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2005,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2007,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2008,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2009,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2010,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2011,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2012,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2014,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2014,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2015,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2016,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2016,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2017,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2017,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2018,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2019,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2020,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2022,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2022,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRA,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRA,2023,Source,Data sources,Country's submission to UNESCO OECD Eurostat (UOE) joint data collection
FOSGP.5T8.F500600700,BRB,2011,Source,Data sources,Source: UIS Dynamic template based on UIS Education Survey
FOSGP.5T8.F500600700,BRN,2000,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2000,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2003,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2003,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2004,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2004,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2005,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2005,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2006,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2006,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2007,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2007,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2008,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2008,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2009,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2009,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2010,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2010,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2011,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2011,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2012,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2012,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2015,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2015,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2018,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2018,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2019,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2019,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2020,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2020,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BRN,2023,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BRN,2023,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BWA,2001,Data Status,Data reporting,NA
FOSGP.5T8.F500600700,BWA,2001,Source,Data sources,Country's submission to UIS SFE Questionnaire C
FOSGP.5T8.F500600700,BWA,2002,Data Status,Data reporting,NA
